'Material Deprivation',Affordability,'Income Inequality','Community Environment Profile','Consumer Opportunity Profile','Economic Opportunity Profile','Population Churning',Education,'Job Participation','Employment Accessibility','Access to Care','Health Opportunity Index'
0.271848,0.50951,0.400945,0.449434,0.589121,0.273097,0.830789,0.709562,0.614,0.096977,0.466355,Bad
0.371742,0.411411,0.408637,0.528056,0.467646,0.31276,0.594148,0.768518,0.804,0.113994,0.502987,Bad
0.36824,0.437437,0.35857,0.382007,0.531396,0.239237,0.704835,0.602599,0.592,0.089168,0.507868,Bad
0.202996,0.314314,0.489204,0.386212,0.208699,0.352658,0.916031,0.659077,0.675,0.073757,0.504689,Bad
0.421404,0.473473,0.373009,0.305825,0.63292,0.18793,0.90458,0.71148,0.556,0.011432,0.252974,Bad
0.46137,0.398398,0.495816,0.422838,0.340351,0.385375,0.319338,0.748389,0.628,0.184863,0.293227,Bad
0.39133,0.399399,0.353576,0.355838,0.603884,0.204999,0.858779,0.708879,0.557,0.044924,0.490826,Bad
0.444948,0.462462,0.443455,0.328401,0.564452,0.229945,0.671756,0.677583,0.574,0.031828,0.245049,Bad
0.227613,0.273273,0.254926,0.411137,0.470355,0.223907,0.856234,0.67697,0.666,0.088,0.466355,Bad
0.378601,0.554555,0.362213,0.359677,0.638319,0.215013,0.810433,0.732851,0.551,0.064089,0.370109,Bad
0.450434,0.366366,0.396356,0.280703,0.520018,0.214858,0.777354,0.640867,0.554,0.023889,0.270317,Bad
0.471059,0.58959,0.268826,0.422844,0.765974,0.216203,0.880407,0.840185,0.61,0.106045,0.311231,Bad
0.26643,0.413413,0.454386,0.441468,0.478468,0.306018,0.717557,0.658808,0.619,0.118349,0.463298,Bad
0.385562,0.4004,0.447773,0.286607,0.386514,0.271883,0.890585,0.670719,0.569,0.039761,0.194031,Bad
0.458319,0.504505,0.302294,0.288801,0.620816,0.16792,0.867684,0.657666,0.47,0.019458,0.360568,Bad
0.312342,0.716717,0.370985,0.529377,0.81123,0.247462,0.680662,0.919375,0.72,0.104756,0.472572,Bad
0.268096,0.445445,0.32888,0.443752,0.571427,0.246521,0.851145,0.683804,0.652,0.090789,0.651509,Bad
0.199299,0.362362,0.44332,0.372558,0.457502,0.266738,0.788804,0.645321,0.601,0.087033,0.328633,Bad
0.211319,0.342342,0.475574,0.419902,0.485873,0.272409,0.71374,0.656621,0.626,0.074802,0.517952,Bad
0.205543,0.295295,0.373549,0.38643,0.435904,0.273947,0.889313,0.661845,0.578,0.125529,0.511839,Bad
0.390069,0.427427,0.233738,0.360529,0.596446,0.201331,0.832061,0.704213,0.598,0.090254,0.388349,Bad
0.392894,0.443443,0.416734,0.371986,0.529431,0.275326,0.636132,0.704428,0.629,0.098787,0.218449,Bad
0.413495,0.465465,0.347638,0.321956,0.639827,0.185053,0.912214,0.718747,0.588,0.011102,0.273908,Bad
0.496162,0.45045,0.416059,0.23541,0.592611,0.151273,0.890585,0.611994,0.303,0.000542,0.208716,Bad
0.356021,0.424424,0.575709,0.516011,0.44712,0.41245,0.310433,0.726048,0.813,0.190106,0.337343,Bad
0.258812,0.563564,0.434953,0.419268,0.589529,0.262807,0.755725,0.718961,0.532,0.094774,0.504574,Bad
0.439248,0.485485,0.335088,0.320149,0.595606,0.217078,0.891858,0.655793,0.541,0.066414,0.352816,Bad
0.290974,0.402402,0.477598,0.382548,0.520848,0.274443,0.684478,0.688346,0.579,0.08404,0.453174,Bad
0.292916,0.378378,0.506478,0.447827,0.489213,0.312902,0.641221,0.69893,0.652,0.107795,0.452287,Bad
0.307254,0.617618,0.459919,0.508812,0.718185,0.266499,0.552163,0.87439,0.616,0.075432,0.500477,Bad
0.308271,0.451451,0.443185,0.432006,0.51027,0.329807,0.656489,0.698385,0.738,0.120329,0.464587,Bad
0.316009,0.399399,0.436707,0.306969,0.492975,0.244138,0.87659,0.617904,0.582,0.040948,0.330641,Bad
0.225329,0.313313,0.429825,0.40415,0.450811,0.261922,0.842239,0.673225,0.512,0.109727,0.504001,Bad
0.26496,0.353353,0.38637,0.420598,0.233912,0.300488,0.688295,0.627119,0.622,0.090237,0.502987,Bad
0.380835,0.367367,0.319163,0.325372,0.588759,0.127703,0.770992,0.737177,0.338,0.02961,0.148711,Bad
0.26534,0.413413,0.395007,0.30064,0.434499,0.241038,0.877863,0.66556,0.555,0.03929,0.304333,Bad
0.196137,0.373373,0.39892,0.431646,0.428758,0.345766,0.638677,0.684755,0.807,0.157064,0.420088,Bad
0.401194,0.580581,0.354251,0.316679,0.567208,0.214311,0.824427,0.69109,0.55,0.023321,0.392956,Bad
0.444701,0.466466,0.433603,0.326884,0.566967,0.225857,0.652672,0.655165,0.448,0.044917,0.450491,Bad
0.397126,0.47047,0.417139,0.306258,0.53932,0.248115,0.882952,0.635389,0.592,0.06388,0.193344,Bad
0.351547,0.512513,0.48502,0.336758,0.59626,0.265674,0.888041,0.702617,0.515,0.085687,0.206382,Bad
0.351698,0.641642,0.387989,0.366707,0.69805,0.221131,0.726463,0.817317,0.498,0.082872,0.264497,Bad
0.372932,0.396396,0.319433,0.338912,0.585917,0.202167,0.848601,0.656989,0.498,0.059349,0.545397,Bad
0.464316,0.463463,0.362348,0.297472,0.608778,0.191965,0.844784,0.644389,0.498,0.037297,0.275851,Bad
0.461289,0.459459,0.401215,0.363187,0.541538,0.260812,0.782443,0.722186,0.594,0.073554,0.329292,Bad
0.554852,0.676677,0.291903,0.563142,0.858959,0.252924,0.679389,0.90538,0.716,0.129005,0.464126,Bad
0.232281,0.378378,0.431309,0.362094,0.472392,0.259645,0.745547,0.674258,0.588,0.077364,0.403032,Bad
0.310697,0.701702,0.466937,0.546216,0.687275,0.351753,0.506361,0.866397,0.669,0.194723,0.410501,Bad
0.29136,0.364364,0.480297,0.41388,0.487726,0.295606,0.78626,0.693546,0.618,0.092146,0.481924,Bad
0.371017,0.395395,0.450877,0.275228,0.440675,0.239458,0.952926,0.650965,0.475,0.022768,0.312759,Bad
0.373767,0.348348,0.318489,0.307018,0.57997,0.190041,0.884224,0.677492,0.605,0.027361,0.380359,Bad
0.469903,0.496496,0.482321,0.382582,0.58435,0.263199,0.697201,0.678686,0.486,0.076598,0.466355,Bad
0.378282,0.289289,0.388934,0.25303,0.486062,0.186637,0.937659,0.59855,0.45,0.009332,0.396608,Bad
0.190817,0.337337,0.285695,0.444674,0.461393,0.184478,0.755725,0.657837,0.577,0.092027,0.457607,Bad
0.175776,0.201201,0.469906,0.395837,0.351116,0.308672,0.716285,0.654172,0.672,0.102367,0.438526,Bad
0.442114,0.536537,0.438596,0.268025,0.541066,0.198827,0.793893,0.642365,0.34,0.031916,0.245066,Bad
0.274637,0.411411,0.451822,0.374853,0.471317,0.287697,0.726463,0.73993,0.569,0.118732,0.332841,Bad
0.49376,0.667668,0.467881,0.555919,0.75076,0.324034,0.396947,0.859738,0.724,0.116281,0.513472,Bad
0.34703,0.492492,0.451282,0.45679,0.537888,0.317899,0.563613,0.701854,0.692,0.128169,0.473513,Bad
0.375711,0.417417,0.474764,0.404568,0.274612,0.354584,0.746819,0.619472,0.68,0.097343,0.455682,Bad
0.382249,0.375375,0.483131,0.347302,0.480926,0.304373,0.798982,0.670047,0.664,0.09832,0.171788,Bad
0.006096,0.807808,0.379082,0.42862,0.574575,0.263043,0.890585,0.597923,0.652,0.099687,0.464126,Bad
0.357198,0.493493,0.352767,0.30354,0.564493,0.222229,0.900763,0.629211,0.593,0.073522,0.140917,Bad
0.300185,0.373373,0.490013,0.267263,0.444861,0.240461,0.861323,0.63504,0.533,0.01772,0.178304,Bad
0.394859,0.701702,0.474494,0.423359,0.76202,0.210839,0.526718,0.795057,0.453,0.040517,0.51674,Bad
0.37408,0.621622,0.476653,0.587966,0.710807,0.348554,0.580153,0.851516,0.885,0.12842,0.440439,Bad
0.227127,0.279279,0.480432,0.378163,0.302031,0.318479,0.819338,0.675667,0.574,0.090786,0.520496,Bad
0.3728,0.463463,0.424426,0.262393,0.546489,0.175481,0.882952,0.628353,0.375,0.00342,0.283112,Bad
0.325456,0.657658,0.467341,0.553944,0.717731,0.326297,0.693384,0.84166,0.85,0.134258,0.426472,Bad
0.35759,0.38038,0.483401,0.330786,0.510688,0.298541,0.861323,0.69645,0.664,0.086585,0.181462,Bad
0.465227,0.50951,0.533198,0.4799,0.599061,0.346553,0.613232,0.743886,0.713,0.12619,0.363984,Bad
0.298152,0.61962,0.357355,0.450418,0.70861,0.246702,0.80916,0.763159,0.693,0.102894,0.439509,Bad
0.316332,0.513514,0.649123,0.379702,0.405354,0.319976,0.479644,0.740369,0.5,0.042167,0.425496,Bad
0.408796,0.448448,0.389204,0.312992,0.590929,0.197574,0.783715,0.659464,0.509,0.009641,0.571278,Bad
0.243311,0.363363,0.434278,0.342059,0.399164,0.266409,0.881679,0.661276,0.503,0.079752,0.43748,Bad
0.49289,0.443443,0.406343,0.260601,0.575426,0.188256,0.908397,0.628351,0.479,0.002391,0.222603,Bad
0.345121,0.554555,0.401619,0.411912,0.589836,0.279148,0.615776,0.767372,0.79,0.084677,0.233147,Bad
0.371937,0.50951,0.487854,0.301259,0.433406,0.281376,0.895674,0.6669,0.572,0.034803,0.230522,Bad
0.266198,0.227227,0.449798,0.421475,0.375826,0.318119,0.693384,0.649849,0.629,0.132632,0.463298,Bad
0.352181,0.448448,0.524022,0.493905,0.528769,0.370385,0.571247,0.744441,0.788,0.149182,0.382201,Bad
0.213888,0.38038,0.469366,0.407914,0.390359,0.293274,0.807888,0.696853,0.638,0.063231,0.504689,Bad
0.354145,0.434434,0.431174,0.451454,0.59979,0.278031,0.701018,0.719022,0.745,0.096134,0.5055,Bad
0.484566,0.477477,0.402159,0.28715,0.613674,0.225582,0.950382,0.663469,0.539,0.062356,0.179868,Bad
0.279383,0.524525,0.393522,0.48824,0.577486,0.319218,0.66285,0.739563,0.831,0.12943,0.421035,Bad
0.488169,0.486486,0.304318,0.406771,0.713678,0.205432,0.687023,0.847171,0.577,0.083035,0.447456,Bad
0.263716,0.336336,0.431714,0.320419,0.332803,0.268026,0.768448,0.644315,0.514,0.083682,0.219143,Bad
0.540816,0.557558,0.397031,0.294382,0.760311,0.142342,0.870229,0.806264,0.173,0.028894,0.41085,Bad
0.323512,0.563564,0.293927,0.524039,0.657041,0.281051,0.610687,0.819684,0.775,0.153508,0.464126,Bad
0.325738,0.419419,0.45722,0.435704,0.543434,0.308297,0.755725,0.677033,0.748,0.10512,0.464126,Bad
0.292209,0.521522,0.508232,0.499764,0.557733,0.333237,0.60687,0.734893,0.764,0.12598,0.444859,Bad
0.373905,0.551552,0.357625,0.321992,0.614846,0.216457,0.793893,0.659342,0.59,0.060368,0.279192,Bad
0.300637,0.336336,0.461538,0.38782,0.477891,0.268718,0.889313,0.668962,0.526,0.10116,0.442134,Bad
0.279542,0.382382,0.442915,0.372888,0.386526,0.303691,0.846056,0.642728,0.602,0.106652,0.507199,Bad
0.394328,0.352352,0.354791,0.300294,0.536016,0.212179,0.888041,0.661754,0.614,0.030089,0.345414,Bad
0.445607,0.448448,0.466667,0.357868,0.648594,0.222902,0.666667,0.77281,0.407,0.062659,0.453417,Bad
0.183462,0.293293,0.508907,0.397179,0.330859,0.324958,0.698473,0.534425,0.739,0.095077,0.499915,Bad
0.365564,0.577578,0.352497,0.449067,0.694184,0.245343,0.703562,0.767763,0.646,0.102618,0.466355,Bad
0.435661,0.6997,0.321592,0.525298,0.824293,0.264829,0.754453,0.910389,0.755,0.139811,0.398179,Bad
0.626455,0.417417,0.515385,0.319349,0.196844,0.351305,0.594148,0.62236,0.576,0.06686,0.348758,Bad
0.360765,0.613614,0.446289,0.513649,0.679782,0.316132,0.801527,0.761878,0.732,0.122207,0.510523,Bad
0.384796,0.566567,0.463563,0.534235,0.689902,0.324411,0.717557,0.842596,0.838,0.138028,0.425264,Bad
0.313621,0.431431,0.533738,0.439933,0.54898,0.241366,0.43257,0.755239,0.519,0.046684,0.57795,Bad
0.433841,0.502503,0.333333,0.291475,0.466867,0.223828,0.881679,0.675777,0.572,0.022162,0.270671,Bad
0.286084,0.551552,0.474494,0.485564,0.617208,0.33695,0.727735,0.760661,0.832,0.110349,0.481357,Bad
0.446566,0.391391,0.429825,0.231839,0.519596,0.171595,0.877863,0.630526,0.31,0.012575,0.228888,Bad
0.162788,0.353353,0.572874,0.445731,0.35035,0.352553,0.502545,0.617375,0.724,0.118327,0.496444,Bad
0.371344,0.414414,0.330904,0.301186,0.540143,0.200881,0.824427,0.683784,0.543,0.040764,0.319291,Bad
0.393192,0.398398,0.415385,0.307852,0.483786,0.230404,0.615776,0.625581,0.482,0.05123,0.464815,Bad
0.192102,0.359359,0.509987,0.406463,0.475878,0.296975,0.912214,0.684754,0.629,0.095149,0.502987,Bad
0.384702,0.334334,0.435628,0.262808,0.496128,0.189924,0.875318,0.634655,0.362,0.0156,0.380625,Bad
0.358965,0.328328,0.403644,0.438839,0.550243,0.247558,0.80916,0.703821,0.634,0.117101,0.503557,Bad
0.343491,0.35035,0.455466,0.276358,0.47946,0.258351,0.968193,0.638172,0.571,0.056195,0.227573,Bad
0.310062,0.383383,0.399595,0.296714,0.533733,0.196526,0.872774,0.663665,0.457,0.019948,0.513898,Bad
0.245123,0.318318,0.415655,0.401345,0.476147,0.275598,0.862595,0.648961,0.643,0.105235,0.508177,Bad
0.327628,0.475475,0.353036,0.477377,0.551591,0.301927,0.765903,0.712643,0.644,0.172065,0.469324,Bad
0.374091,0.462462,0.396626,0.440004,0.617282,0.285022,0.778626,0.717141,0.697,0.114086,0.470436,Bad
0.429714,0.615616,0.253441,0.494443,0.770981,0.205476,0.501272,0.917965,0.518,0.144383,0.660529,Bad
0.400454,0.526527,0.35776,0.309656,0.671124,0.17092,0.87659,0.768898,0.473,0.025905,0.264898,Bad
0.37267,0.418418,0.470715,0.335088,0.296985,0.329614,0.732824,0.646784,0.621,0.067504,0.416829,Bad
0.409266,0.471471,0.380027,0.294661,0.616893,0.202326,0.903308,0.681498,0.522,0.046937,0.251963,Bad
0.449719,0.37037,0.353036,0.269671,0.601192,0.166929,0.917303,0.651337,0.436,0.012824,0.485375,Bad
0.303825,0.504505,0.493117,0.404216,0.530829,0.282053,0.732824,0.648909,0.636,0.069851,0.435096,Bad
0.233507,0.315315,0.48556,0.424944,0.420475,0.345694,0.69084,0.692745,0.723,0.134194,0.387868,Bad
0.310393,0.458458,0.374494,0.310726,0.521849,0.247289,0.877863,0.672326,0.646,0.071913,0.222701,Bad
0.356764,0.429429,0.555735,0.430355,0.529389,0.332374,0.735369,0.726868,0.593,0.106471,0.435755,Bad
0.419071,0.458458,0.428745,0.292765,0.465787,0.243102,0.816794,0.650894,0.482,0.045318,0.352816,Bad
0.28858,0.638639,0.511201,0.521876,0.638078,0.344683,0.783715,0.740246,0.8,0.131542,0.436924,Bad
0.398596,0.63964,0.336842,0.560467,0.817498,0.194176,0.735369,0.865846,0.74,0.066883,0.67582,Bad
0.349588,0.427427,0.376923,0.306063,0.516384,0.250055,0.914758,0.652751,0.598,0.086143,0.241498,Bad
0.351844,0.554555,0.475843,0.435965,0.619796,0.286697,0.615776,0.759626,0.653,0.099555,0.502745,Bad
0.28839,0.481481,0.538327,0.377905,0.53127,0.282155,0.731552,0.67242,0.595,0.079215,0.293508,Bad
0.347064,0.514515,0.396896,0.513655,0.653017,0.270771,0.516539,0.848255,0.7,0.107187,0.464126,Bad
0.131054,0.188188,0.405398,0.381897,0.38611,0.291767,0.871501,0.65483,0.684,0.11337,0.449153,Bad
0.257717,0.415415,0.408772,0.36886,0.505588,0.275876,0.708651,0.720534,0.693,0.094927,0.317803,Bad
0.325624,0.576577,0.485695,0.506332,0.620335,0.339612,0.756997,0.73477,0.823,0.123707,0.464408,Bad
0.469844,0.36036,0.423347,0.288182,0.459009,0.273108,0.697201,0.639002,0.573,0.096638,0.147188,Bad
0.462145,0.544545,0.376518,0.287905,0.63442,0.225185,0.903308,0.71124,0.504,0.084814,0.180382,Bad
0.308398,0.633634,0.414845,0.423829,0.684832,0.252365,0.941476,0.756115,0.537,0.088594,0.446624,Bad
0.479714,0.670671,0.453576,0.555858,0.780483,0.322498,0.729008,0.860222,0.796,0.138311,0.421046,Bad
0.418217,0.398398,0.42942,0.299192,0.56274,0.230078,0.860051,0.653753,0.527,0.044892,0.412137,Bad
0.433971,0.375375,0.44278,0.280047,0.571512,0.220167,0.874046,0.66266,0.539,0.028627,0.329823,Bad
0.451297,0.427427,0.319028,0.271909,0.558555,0.203552,0.950382,0.664161,0.477,0.077404,0.217917,Bad
0.340487,0.494494,0.38583,0.27665,0.59644,0.195526,0.947837,0.631175,0.458,0.031897,0.495811,Bad
0.260686,0.365365,0.390553,0.434055,0.472882,0.323495,0.872774,0.672155,0.788,0.135441,0.351779,Bad
0.405325,0.504505,0.537652,0.495907,0.555403,0.370493,0.477099,0.752014,0.837,0.136999,0.31371,Bad
0.427194,0.39039,0.445479,0.26428,0.523738,0.234055,0.926209,0.645975,0.546,0.034758,0.193347,Bad
0.291962,0.42042,0.437922,0.414412,0.349131,0.339397,0.699746,0.708869,0.63,0.132706,0.458326,Bad
0.45375,0.623624,0.464777,0.534805,0.703582,0.295351,0.66285,0.765485,0.748,0.100478,0.50232,Bad
0.495799,0.456456,0.483266,0.240766,0.54777,0.227333,0.977099,0.613345,0.487,0.00842,0.260031,Bad
0.278016,0.478478,0.568016,0.485781,0.508655,0.372616,0.839695,0.657225,0.781,0.127421,0.436987,Bad
0.154245,0.715716,0.316464,0.338012,0.556632,0.194535,0.725191,0.640454,0.508,0.076954,0.210293,Bad
0.40717,0.423423,0.465182,0.331674,0.516362,0.282841,0.755725,0.726474,0.572,0.090554,0.25679,Bad
0.497108,0.514515,0.283401,0.380919,0.725835,0.202148,0.881679,0.759134,0.585,0.08382,0.403809,Bad
0.258873,0.213213,0.396896,0.30685,0,0.323177,0.753181,0.60984,0.542,0.076465,0.298162,Bad
0.293606,0.496496,0.40054,0.462761,0.564717,0.289082,0.872774,0.680259,0.723,0.106229,0.431178,Bad
0.345648,0.402402,0.495816,0.274672,0.479964,0.261892,0.889313,0.648831,0.482,0.074503,0.220787,Bad
0.407875,0.404404,0.418623,0.28126,0.445625,0.27745,0.910941,0.647999,0.61,0.074299,0.231908,Bad
0.443754,0.482482,0.493252,0.29595,0.567423,0.248431,0.828244,0.672503,0.503,0.050276,0.259312,Bad
0.259608,0.273273,0.379487,0.435143,0.456516,0.290907,0.768448,0.657596,0.723,0.130769,0.458326,Bad
0.420091,0.566567,0.507827,0.265985,0.574237,0.221244,0.885496,0.594968,0.384,0.019293,0.391256,Bad
0.171866,0.279279,0.438192,0.393189,0.393453,0.260108,0.767176,0.638515,0.595,0.075313,0.457527,Bad
0.383641,0.407407,0.454386,0.41822,0.488858,0.267685,0.734097,0.768149,0.565,0.083392,0.501674,Bad
0.296209,0.469469,0.494332,0.344538,0.464004,0.298589,0.727735,0.676206,0.66,0.084927,0.212818,Bad
0.385111,0.506507,0.398111,0.397439,0.675621,0.234826,0.748092,0.795235,0.54,0.097152,0.478128,Bad
0.463789,0.383383,0.458974,0.273879,0.274948,0.325001,0.909669,0.645688,0.525,0.091974,0.207113,Bad
0.43027,0.36036,0.341161,0.274173,0.46814,0.242018,0.997455,0.648859,0.573,0.063504,0.332544,Bad
0.262381,0.561562,0.397166,0.478755,0.590754,0.323915,0.826972,0.713448,0.812,0.13317,0.469227,Bad
0.48654,0.45045,0.304049,0.272638,0.591551,0.219912,0.966921,0.694719,0.555,0.084789,0.231855,Bad
0.351466,0.526527,0.493252,0.426854,0.515725,0.273857,0.694656,0.692668,0.597,0.079608,0.547501,Bad
0.49084,0.566567,0.388799,0.311797,0.652882,0.23908,0.852417,0.70644,0.651,0.056054,0.223083,Bad
0.321428,0.452452,0.468286,0.283274,0.510383,0.220298,0.838422,0.602999,0.483,0.011498,0.447281,Bad
0.388482,0.543544,0.327665,0.334203,0.594231,0.19723,0.796438,0.692267,0.608,0.016403,0.385785,Bad
0.371999,0.397397,0.393387,0.425131,0.527649,0.280597,0.550891,0.666988,0.76,0.100976,0.501218,Bad
0.34384,0.552553,0.482051,0.50497,0.648434,0.325862,0.798982,0.778086,0.808,0.110755,0.452261,Bad
0.361637,0.48048,0.460189,0.342399,0.396315,0.33711,0.726463,0.676426,0.67,0.100637,0.352218,Bad
0.403112,0.698699,0.589339,0.49966,0.730383,0.334271,0.391858,0.87841,0.754,0.082873,0.421736,Bad
0.562805,0.704705,0.456545,0.538672,0.824326,0.311415,0.609415,0.865892,0.733,0.101598,0.513472,Bad
0.326253,0.42042,0.319568,0.378962,0.421569,0.29921,0.711196,0.738015,0.643,0.105374,0.669369,Bad
0.382208,0.421421,0.385425,0.307428,0.281829,0.326617,0.79771,0.665202,0.601,0.118815,0.294719,Bad
0.508845,0.492492,0.469771,0.222317,0.412258,0.260263,0.966921,0.624738,0.464,0.026224,0.146581,Bad
0.385965,0.433433,0.501215,0.239959,0.524494,0.197669,0.874046,0.614554,0.23,0.035021,0.410587,Bad
0.292266,0.463463,0.431579,0.420204,0.562584,0.307797,0.740458,0.741295,0.754,0.123747,0.307528,Bad
0.308506,0.392392,0.482726,0.44314,0.483186,0.349421,0.599237,0.707545,0.823,0.135355,0.509215,Bad
0.288618,0.513514,0.524157,0.45489,0.526944,0.357499,0.863868,0.630826,0.806,0.100409,0.439776,Bad
0.539517,0.485485,0.323887,0.302322,0.578562,0.239205,0.900763,0.73428,0.599,0.06801,0.299112,Bad
0.462938,0.406406,0.453171,0.398887,0.555591,0.311661,0.846056,0.715643,0.743,0.099372,0.34846,Bad
0.35977,0.48048,0.403374,0.393369,0.60094,0.25306,0.720102,0.739301,0.62,0.092514,0.439218,Bad
0.326634,0.65966,0.460594,0.465413,0.670526,0.290009,0.807888,0.741133,0.753,0.097227,0.426472,Bad
0.355951,0.5996,0.464777,0.466777,0.615737,0.340514,0.538168,0.762601,0.817,0.118057,0.394199,Bad
0.252636,0.451451,0.460189,0.404444,0.524301,0.299995,0.641221,0.689554,0.734,0.093122,0.454421,Bad
0.325935,0.570571,0.446964,0.372483,0.544776,0.278656,0.806616,0.731146,0.59,0.079774,0.511347,Bad
0.241777,0.51952,0.599865,0.377244,0.442472,0.333524,0.562341,0.599334,0.599,0.08075,0.510423,Bad
0.429541,0.49049,0.410931,0.283682,0.572896,0.221515,0.866412,0.660732,0.534,0.044301,0.246019,Bad
0.435536,0.591592,0.28664,0.370678,0.722529,0.176402,0.768448,0.752011,0.5,0.067213,0.453174,Bad
0.368423,0.471471,0.467072,0.379375,0.524896,0.303343,0.647583,0.734213,0.716,0.09819,0.234119,Bad
0.158509,0.315315,0.444534,0.404766,0.402714,0.315124,0.774809,0.641433,0.764,0.117117,0.503098,Bad
0.329451,0.379379,0.453711,0.402751,0.467154,0.315536,0.744275,0.651234,0.699,0.127869,0.506946,Bad
0.478415,0.424424,0.2278,0.333739,0.65778,0.201807,0.870229,0.749247,0.667,0.093613,0.279744,Bad
0.313113,0.442442,0.509042,0.452278,0.489753,0.360089,0.735369,0.674475,0.696,0.152845,0.472325,Bad
0.37369,0.614615,0.37031,0.303113,0.669142,0.21393,0.991094,0.695124,0.64,0.030893,0.278674,Bad
0.338372,0.449449,0.421727,0.281382,0.585426,0.217989,0.964377,0.648748,0.545,0.031927,0.394526,Bad
0.516919,0.586587,0.555331,0.246672,0.545078,0.239811,0.85369,0.63937,0.28,0.035052,0.302363,Bad
0.339243,0.525526,0.453846,0.393167,0.591181,0.285434,0.688295,0.682618,0.663,0.093974,0.456934,Bad
0.466019,0.38038,0.412416,0.271106,0.434481,0.273017,0.933842,0.653252,0.541,0.080946,0.232949,Bad
0.264913,0.224224,0.412416,0.401438,0.430864,0.254383,0.848601,0.673714,0.558,0.081303,0.464126,Bad
0.432347,0.428428,0.369906,0.268801,0.576249,0.208637,0.905852,0.646358,0.54,0.050074,0.259613,Bad
0.5473,0.524525,0.476788,0.284308,0.610379,0.262369,0.86514,0.721706,0.623,0.053992,0.087477,Bad
0.513505,0.483483,0.427935,0.213413,0.572982,0.170246,0.941476,0.604631,0.34,0,0.240474,Bad
0.398779,0.524525,0.230634,0.421542,0.738236,0.190256,0.60687,0.900313,0.665,0.092632,0.390676,Bad
0.290315,0.42042,0.510391,0.452227,0.532903,0.318365,0.613232,0.722653,0.665,0.130126,0.508177,Bad
0.411534,0.711712,0.411066,0.569327,0.786273,0.29841,0.631043,0.883746,0.827,0.1343,0.452744,Bad
0.375171,0.492492,0.465857,0.515492,0.562907,0.366171,0.37659,0.767464,0.777,0.172325,0.487595,Bad
0.325804,0.462462,0.522402,0.429407,0.455839,0.352359,0.6743,0.71899,0.737,0.107992,0.464492,Bad
0.417171,0.405405,0.420243,0.271657,0.510151,0.238513,0.951654,0.639717,0.504,0.071837,0.183371,Bad
0.407993,0.489489,0.419703,0.286762,0.540015,0.239323,0.947837,0.668419,0.617,0.024059,0.247622,Bad
0.360135,0.481481,0.50054,0.411844,0.591895,0.295911,0.782443,0.683769,0.661,0.090909,0.475945,Bad
