@relation 'HOI_cleanedUp-weka.filters.unsupervised.attribute.Reorder-R2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,1-weka.filters.unsupervised.attribute.Remove-V-R1,4,8,13,15,17-19'

@attribute Rural~Urban numeric
@attribute Affordability numeric
@attribute 'Food Accessibility' numeric
@attribute 'Material Deprivation' numeric
@attribute 'Community Environment Profile' numeric
@attribute 'Economic Opportunity Profile' numeric
@attribute 'Wellness Disparity Profile' numeric
@attribute 'Health Opportunity Index' {Bad,Medium,Good}

@data
1,0.724725,0.97672,0.513795,0.422685,0.329283,0.324274,Medium
1,0.61962,0.919008,0.619082,0.288609,0.289023,0.208656,Medium
1,0.675676,0.982279,0.474905,0.409182,0.282715,0.444106,Medium
1,0.481481,0.993305,0.445917,0.345536,0.344241,0.356703,Medium
1,0.548549,0.987092,0.456822,0.256529,0.250165,0.385954,Medium
1,0.469469,0.674206,0.210283,0.434262,0.450435,0.613629,Medium
1,0.543544,0.942139,0.51778,0.30392,0.234258,0.506305,Medium
1,0.693694,0.980143,0.405695,0.395039,0.28312,0.426595,Medium
1,0.583584,0.994994,0.369733,0.412208,0.339703,0.414099,Medium
1,0.50951,0.990923,0.417895,0.262996,0.316287,0.287287,Medium
1,0.635636,0.942139,0.641769,0.26239,0.28323,0.129618,Medium
1,0.550551,0.942139,0.499119,0.284683,0.276814,0.409326,Medium
1,0.595596,0.933302,0.312789,0.375714,0.319007,0.493151,Medium
1,0.617618,0.931037,0.412052,0.339298,0.293204,0.413491,Medium
0,0.571572,0.97946,0.445187,0.265817,0.283164,0.335831,Medium
1,0.540541,0.970811,0.331104,0.379532,0.269138,0.70294,Medium
1,0.610611,0.999308,0.391118,0.353212,0.308864,0.410784,Medium
1,0.677678,0.996336,0.589266,0.382139,0.200068,0.520526,Medium
1,0.485485,0.933302,0.492081,0.374809,0.377453,0.348411,Medium
0,0.502503,0.990846,0.484656,0.249931,0.267747,0.432891,Medium
1,0.684685,0.994306,0.434373,0.405308,0.342306,0.445579,Medium
1,0.60961,0.933302,0.513294,0.378298,0.356376,0.333986,Medium
0,0.622623,0.95641,0.538338,0.272704,0.253145,0.274688,Medium
1,0.568569,0.997797,0.569747,0.235906,0.305618,0.200959,Medium
1,0.641642,0.933302,0.577307,0.400158,0.206111,0.678929,Medium
1,0.64965,0.942139,0.525369,0.265792,0.304227,0.228731,Medium
1,0.518519,0.933302,0.454135,0.370695,0.319039,0.476708,Medium
1,0.487487,0.942139,0.504879,0.24614,0.261915,0.421067,Medium
1,0.645646,0.933302,0.527807,0.374482,0.253878,0.529003,Medium
1,0.534535,0.933302,0.537482,0.322151,0.325587,0.385706,Medium
1,0.47047,0.974696,0.461058,0.249049,0.25491,0.412489,Medium
1,0.657658,0.933302,0.402895,0.372617,0.301487,0.497364,Medium
1,0.604605,0.942139,0.492473,0.333429,0.322474,0.304799,Medium
1,0.567568,0.981824,0.610238,0.266603,0.303774,0.197239,Medium
1,0.524525,0.997636,0.52128,0.264473,0.329356,0.165928,Medium
1,0.616617,0.942139,0.564397,0.287299,0.268437,0.318237,Medium
1,0.491491,0.996386,0.287579,0.395663,0.365581,0.50464,Medium
1,0.5996,0.910212,0.453989,0.317325,0.324716,0.327413,Medium
1,0.5996,0.961921,0.545591,0.336538,0.293542,0.329369,Medium
1,0.637638,0.933302,0.469741,0.394384,0.326732,0.434712,Medium
1,0.560561,0.942139,0.544562,0.28191,0.299433,0.325961,Medium
1,0.587588,0.998592,0.43594,0.250787,0.255717,0.349279,Medium
1,0.512513,0.975289,0.490515,0.238093,0.273992,0.346759,Medium
1,0.647648,0.926833,0.47755,0.293641,0.314344,0.238213,Medium
1,0.572573,0.933302,0.54735,0.317997,0.355389,0.286087,Medium
1,0.606607,0.933302,0.369786,0.404142,0.386513,0.421098,Medium
1,0.66967,0.968627,0.589433,0.325178,0.224613,0.492473,Medium
1,0.422422,0.946489,0.488597,0.298811,0.284909,0.475344,Medium
1,0.415415,0.942139,0.457485,0.214961,0.218793,0.566084,Medium
1,0.674675,0.973858,0.522673,0.375913,0.307965,0.323528,Medium
1,0.525526,0.9492,0.549101,0.269226,0.323254,0.206478,Medium
1,0.621622,0.942139,0.537424,0.267587,0.266581,0.36614,Medium
1,0.540541,0.979369,0.656424,0.306251,0.282016,0.39552,Medium
1,0.518519,0.942139,0.450483,0.252694,0.290927,0.330537,Medium
1,0.642643,0.933302,0.46495,0.425959,0.278055,0.6602,Medium
1,0.476476,0.914773,0.462529,0.345805,0.347196,0.394657,Medium
1,0.792793,0.980089,0.634227,0.393786,0.238577,0.412832,Medium
1,0.671672,0.984746,0.487524,0.381829,0.310286,0.367563,Medium
1,0.516517,0.942139,0.471379,0.288457,0.279597,0.424759,Medium
1,0.646647,0.994491,0.629402,0.35769,0.28052,0.348561,Medium
1,0.636637,0.933611,0.332323,0.374721,0.325949,0.488463,Medium
1,0.522523,0.996331,0.40248,0.370277,0.329511,0.49836,Medium
1,0.606607,0.952794,0.536207,0.333373,0.30749,0.388561,Medium
1,0.436436,0.959736,0.382561,0.29459,0.32704,0.431395,Medium
0,0.546547,0.668283,0.481768,0.316011,0.374832,0.449452,Medium
1,0.562563,0.990043,0.551471,0.339233,0.300943,0.442625,Medium
1,0.542543,0.933302,0.499843,0.397813,0.315914,0.508809,Medium
1,0.525526,0.97083,0.505496,0.354419,0.35275,0.3702,Medium
1,0.778779,0.933302,0.693849,0.363404,0.239673,0.324597,Medium
1,0.746747,0.933302,0.544158,0.444174,0.312906,0.387719,Medium
1,0.481481,0.9955,0.308649,0.380524,0.329342,0.529549,Medium
1,0.474474,0.995755,0.650322,0.334624,0.316337,0.384088,Medium
0,0.616617,0.99197,0.516857,0.25692,0.228201,0.456994,Medium
1,0.607608,0.995657,0.542407,0.328165,0.360919,0.179681,Medium
1,0.62963,0.933302,0.456029,0.360649,0.350964,0.381254,Medium
1,0.606607,0.855849,0.531847,0.280925,0.338129,0.262149,Medium
1,0.673674,0.983172,0.504111,0.350232,0.297947,0.404661,Medium
1,0.644645,0.999994,0.486147,0.431462,0.33692,0.488246,Medium
1,0.607608,0.933302,0.314628,0.415018,0.364162,0.517028,Medium
1,0.684685,0.933302,0.397777,0.399947,0.32363,0.499113,Medium
1,0.479479,0.942139,0.515859,0.266349,0.302454,0.421457,Medium
1,0.551552,0.942139,0.514024,0.314333,0.234054,0.61445,Medium
1,0.590591,0.917699,0.465695,0.26863,0.291298,0.377932,Medium
1,0.566567,0.75304,0.37946,0.318018,0.37,0.464899,Medium
1,0.48048,0.992825,0.59069,0.339803,0.290449,0.456498,Medium
1,0.647648,0.999163,0.426612,0.38467,0.344795,0.416634,Medium
1,0.584585,0.942139,0.73391,0.243289,0.251954,0.391414,Medium
1,0.581582,0.888699,0.592233,0.301843,0.335,0.280162,Medium
1,0.616617,0.933302,0.477215,0.390692,0.330599,0.428843,Medium
1,0.63964,0.9771,0.494261,0.308217,0.31964,0.335406,Medium
0,0.574575,0.942139,0.419623,0.263539,0.327742,0.298213,Medium
1,0.700701,0.991307,0.517347,0.434971,0.337149,0.408398,Medium
1,0.496496,0.852374,0.408788,0.374648,0.254282,0.7904,Medium
1,0.647648,0.991038,0.493219,0.326935,0.315427,0.266177,Medium
1,0.51952,0.816527,0.394146,0.352213,0.389336,0.395513,Medium
1,0.501502,0.933302,0.53921,0.34772,0.389024,0.333689,Medium
1,0.608609,0.933302,0.348702,0.37732,0.376476,0.430958,Medium
1,0.757758,0.999837,0.644776,0.347229,0.248366,0.293675,Medium
1,0.616617,0.942139,0.610095,0.275292,0.308814,0.19486,Medium
1,0.295295,0.911331,0.612878,0.334164,0.243638,0.796178,Medium
1,0.570571,0.903343,0.493065,0.329011,0.383874,0.262929,Medium
1,0.660661,0.942139,0.595763,0.29632,0.316451,0.222782,Medium
1,0.555556,0.927912,0.545326,0.328218,0.332353,0.39169,Medium
1,0.68969,0.872817,0.523592,0.348548,0.311403,0.513042,Medium
1,0.518519,0.942139,0.503315,0.26856,0.267359,0.484911,Medium
1,0.561562,0.930606,0.394251,0.298571,0.317256,0.434212,Medium
1,0.536537,0.942317,0.528023,0.380973,0.298018,0.599122,Medium
1,0.563564,0.913634,0.501032,0.229508,0.242508,0.430745,Medium
1,0.635636,0.98054,0.525812,0.376431,0.331019,0.365115,Medium
1,0.550551,0.999636,0.457254,0.327588,0.299953,0.434869,Medium
1,0.562563,0.916645,0.568493,0.326316,0.322794,0.356888,Medium
1,0.656657,0.933302,0.560464,0.428606,0.360547,0.297342,Medium
1,0.60961,0.933302,0.371929,0.403026,0.407111,0.410835,Medium
1,0.563564,0.994117,0.63311,0.33687,0.305792,0.342,Medium
1,0.532533,0.996283,0.463974,0.376986,0.318339,0.494879,Medium
1,0.45045,0.942139,0.517701,0.286128,0.293251,0.449386,Medium
1,0.552553,0.933728,0.665969,0.347507,0.303875,0.379108,Medium
1,0.651652,0.942139,0.633752,0.282312,0.318292,0.17338,Medium
1,0.660661,0.98835,0.466817,0.365507,0.343905,0.317267,Medium
1,0.750751,0.933302,0.570211,0.402989,0.279375,0.36999,Medium
1,0.636637,0.933302,0.462867,0.340416,0.290144,0.465559,Medium
1,0.518519,0.942139,0.502461,0.25036,0.311012,0.307782,Medium
1,0.5996,0.942139,0.505079,0.28544,0.278372,0.412712,Medium
1,0.57958,0.987826,0.392615,0.28397,0.34103,0.326553,Medium
1,0.60961,0.963164,0.642029,0.35248,0.351094,0.301961,Medium
1,0.595596,0.933302,0.526583,0.378159,0.336864,0.357121,Medium
1,0.546547,0.939515,0.398394,0.372924,0.358048,0.481433,Medium
1,0.615616,0.933302,0.581011,0.34969,0.348125,0.256621,Medium
1,0.675676,0.996484,0.539719,0.421747,0.293552,0.460742,Medium
1,0.70971,0.933302,0.506988,0.392936,0.308855,0.481856,Medium
1,0.615616,0.942139,0.613877,0.278227,0.282296,0.369591,Medium
1,0.611612,0.925361,0.611277,0.3196,0.307436,0.435225,Medium
1,0.684685,0.933302,0.635554,0.374867,0.280509,0.394774,Medium
1,0.695696,0.996097,0.505041,0.371561,0.294962,0.37689,Medium
1,0.605606,0.958293,0.607782,0.31802,0.304744,0.340313,Medium
0,0.526527,0.862505,0.473476,0.240268,0.292244,0.446925,Medium
1,0.553554,0.983835,0.428117,0.375087,0.377841,0.399126,Medium
1,0.755756,0.972124,0.731129,0.369399,0.238104,0.376506,Medium
1,0.54955,0.955819,0.545967,0.340171,0.345563,0.388592,Medium
1,0.550551,0.942139,0.46457,0.257288,0.263286,0.484916,Medium
1,0.656657,0.998626,0.509817,0.373588,0.313136,0.473724,Medium
1,0.567568,0.876841,0.512089,0.359047,0.309466,0.502714,Medium
1,0.670671,0.99807,0.494428,0.344854,0.308008,0.286967,Medium
1,0.550551,0.942139,0.491261,0.259565,0.322503,0.289973,Medium
1,0.622623,0.864116,0.489838,0.29496,0.339697,0.317206,Medium
1,0.477477,0.933302,0.292239,0.347038,0.317203,0.667258,Medium
1,0.634635,0.942139,0.544563,0.233929,0.280161,0.31568,Medium
1,0.68969,0.999996,0.559656,0.358474,0.314225,0.297456,Medium
1,0.571572,0.933302,0.31452,0.407148,0.365373,0.630185,Medium
1,0.628629,0.942139,0.71821,0.268426,0.317899,0.077728,Medium
1,0.495495,0.987712,0.586134,0.348151,0.327347,0.456067,Medium
1,0.626627,0.999027,0.447551,0.368296,0.315961,0.480137,Medium
1,0.750751,0.994567,0.626428,0.357358,0.232425,0.374283,Medium
1,0.493493,0.944536,0.481942,0.229426,0.310975,0.327282,Medium
1,0.664665,0.957771,0.596879,0.330777,0.256469,0.426482,Medium
1,0.476476,0.942139,0.450531,0.239399,0.282652,0.454277,Medium
1,0.685686,0.98658,0.609224,0.334478,0.268621,0.37662,Medium
1,0.593594,0.965029,0.587095,0.313687,0.307085,0.327288,Medium
1,0.313313,0.933302,0.262334,0.402433,0.313842,0.913098,Medium
1,0.553554,0.785281,0.532658,0.328117,0.352548,0.438952,Medium
1,0.691692,0.933302,0.59281,0.373096,0.304753,0.395804,Medium
1,0.567568,0.942139,0.513949,0.288917,0.276617,0.409758,Medium
1,0.573574,0.933302,0.589551,0.417653,0.412129,0.35694,Medium
1,0.543544,0.942139,0.452678,0.309247,0.29438,0.526765,Medium
1,0.5996,0.933302,0.526071,0.381743,0.335068,0.465479,Medium
1,0.482482,0.942139,0.6833,0.368724,0.445883,0.306048,Medium
1,0.650651,0.932866,0.54922,0.364116,0.339082,0.360824,Medium
1,0.634635,0.999986,0.469583,0.339631,0.318771,0.382374,Medium
1,0.590591,0.942139,0.516777,0.267815,0.263389,0.518785,Medium
1,0.58959,0.99652,0.51982,0.323187,0.248256,0.55946,Medium
1,0.635636,0.989577,0.579866,0.240998,0.299705,0.217187,Medium
1,0.510511,0.933302,0.474941,0.367864,0.334391,0.581564,Medium
1,0.544545,0.989107,0.420021,0.369069,0.281,0.682884,Medium
1,0.416416,0.925939,0.42735,0.23942,0.270767,0.578976,Medium
1,0.52953,0.942139,0.55056,0.257316,0.284542,0.364572,Medium
1,0.646647,0.850342,0.393108,0.27203,0.265947,0.54655,Medium
1,0.5996,0.999241,0.527983,0.319129,0.35659,0.265473,Medium
1,0.735736,0.933302,0.347207,0.376744,0.222878,0.721492,Medium
1,0.71972,0.996926,0.61518,0.37281,0.249115,0.429676,Medium
1,0.487487,0.942139,0.56138,0.267336,0.32146,0.379592,Medium
1,0.573574,0.809478,0.464989,0.277833,0.312738,0.488417,Medium
1,0.496496,0.999986,0.478075,0.306676,0.316951,0.428138,Medium
1,0.511512,0.838292,0.596241,0.261874,0.308757,0.423872,Medium
1,0.683684,0.999898,0.569112,0.380713,0.289029,0.434818,Medium
1,0.581582,0.803835,0.498956,0.256126,0.349704,0.267591,Medium
1,0.603604,0.935257,0.449809,0.34366,0.33314,0.460971,Medium
1,0.566567,0.909106,0.458979,0.318249,0.320731,0.46893,Medium
1,0.657658,0.971043,0.53135,0.416807,0.325689,0.453909,Medium
1,0.52953,0.99738,0.450001,0.353452,0.307434,0.513586,Medium
1,0.554555,0.933302,0.332574,0.402663,0.296778,0.730521,Medium
1,0.53954,0.9879,0.534284,0.329753,0.350784,0.335999,Medium
1,0.54955,0.933302,0.508705,0.333621,0.328582,0.444022,Medium
1,0.636637,0.973905,0.548511,0.323932,0.333989,0.306789,Medium
1,0.5996,0.933302,0.408956,0.404091,0.357522,0.464489,Medium
1,0.624625,0.999943,0.469652,0.398425,0.354471,0.465278,Medium
1,0.616617,0.942139,0.487324,0.285095,0.313383,0.39797,Medium
1,0.638639,0.933302,0.41675,0.382691,0.272938,0.592308,Medium
1,0.562563,0.942139,0.562768,0.275155,0.278133,0.416301,Medium
1,0.534535,0.995548,0.428775,0.253507,0.288971,0.435776,Medium
1,0.608609,0.933302,0.45549,0.417414,0.399859,0.484114,Medium
1,0.553554,0.992854,0.59359,0.250245,0.259683,0.417269,Medium
1,0.622623,0.998206,0.592278,0.365845,0.337031,0.429404,Medium
1,0.55956,0.942139,0.531387,0.276889,0.279655,0.414792,Medium
1,0.551552,0.942139,0.590179,0.272773,0.321286,0.353873,Medium
1,0.495495,0.996451,0.512873,0.254295,0.320897,0.30694,Medium
1,0.662663,0.993359,0.605321,0.390048,0.293904,0.381876,Medium
1,0.717718,0.998181,0.523116,0.422494,0.341112,0.444481,Medium
1,0.761762,0.986641,0.737316,0.343984,0.231202,0.307188,Medium
1,0.68969,0.952601,0.509807,0.386297,0.341282,0.414665,Medium
1,0.625626,0.997919,0.616058,0.291261,0.298949,0.269065,Medium
1,0.477477,0.999654,0.527732,0.218302,0.272227,0.421475,Medium
1,0.58959,0.941015,0.392521,0.324991,0.335094,0.453686,Medium
1,0.466466,0.912171,0.590144,0.304414,0.331754,0.413331,Medium
1,0.57958,0.953351,0.564738,0.278011,0.308041,0.346121,Medium
1,0.625626,0.942139,0.536424,0.296355,0.314942,0.286948,Medium
1,0.497497,0.933302,0.503168,0.34312,0.350996,0.495785,Medium
1,0.543544,0.942139,0.437886,0.245516,0.269737,0.490052,Medium
1,0.583584,0.929458,0.288687,0.33811,0.354713,0.515321,Medium
1,0.595596,0.942139,0.599667,0.261465,0.303777,0.342471,Medium
1,0.676677,0.942139,0.557352,0.277898,0.340965,0.196406,Medium
1,0.61962,0.897048,0.336329,0.366245,0.376729,0.443812,Medium
1,0.735736,0.933302,0.59131,0.43309,0.365858,0.288726,Medium
1,0.516517,0.910139,0.468347,0.33498,0.372569,0.398915,Medium
1,0.570571,0.98553,0.506015,0.348104,0.278026,0.503197,Medium
1,0.586587,0.985365,0.436807,0.223459,0.271866,0.377659,Medium
1,0.551552,0.948675,0.561546,0.31463,0.263621,0.645751,Medium
1,0.555556,0.942139,0.505797,0.268207,0.287739,0.451113,Medium
1,0.575576,0.992177,0.499598,0.337445,0.307494,0.410381,Medium
1,0.691692,0.933302,0.50717,0.364239,0.343305,0.343352,Medium
1,0.631632,0.942139,0.570268,0.272375,0.296296,0.44438,Medium
1,0.510511,0.972058,0.528395,0.270444,0.282864,0.501186,Medium
1,0.608609,0.938984,0.554682,0.285637,0.33384,0.305473,Medium
1,0.751752,0.933302,0.637817,0.395936,0.284456,0.427632,Medium
1,0.544545,0.933302,0.445602,0.347435,0.354177,0.437381,Medium
1,0.577578,0.951528,0.531014,0.274072,0.314658,0.352786,Medium
1,0.538539,0.918308,0.507238,0.310961,0.314478,0.497104,Medium
1,0.570571,0.942139,0.59424,0.286363,0.333183,0.285619,Medium
1,0.677678,0.994514,0.477146,0.393039,0.343965,0.431466,Medium
1,0.601602,0.980401,0.624732,0.331776,0.335101,0.281717,Medium
1,0.61962,0.988679,0.567765,0.338,0.288821,0.373541,Medium
1,0.546547,0.889599,0.416696,0.343721,0.384692,0.456506,Medium
1,0.322322,0.995962,0.35476,0.293056,0.261186,0.771187,Medium
1,0.52953,0.936417,0.482782,0.340294,0.375341,0.407527,Medium
1,0.646647,0.933302,0.531338,0.40521,0.394896,0.444643,Medium
1,0.616617,0.992867,0.359446,0.360745,0.343736,0.432904,Medium
1,0.514515,0.942139,0.533871,0.255859,0.313171,0.448129,Medium
1,0.51952,0.996694,0.348219,0.363419,0.322355,0.700194,Medium
1,0.534535,0.942139,0.572995,0.231868,0.274152,0.359367,Medium
1,0.598599,0.942139,0.56334,0.288664,0.29445,0.364141,Medium
1,0.578579,0.938887,0.398508,0.380443,0.357031,0.501882,Medium
1,0.624625,0.933302,0.6833,0.464266,0.472289,0.358708,Medium
1,0.590591,0.942139,0.657782,0.255819,0.334478,0.205492,Medium
1,0.746747,0.940003,0.74221,0.331149,0.234498,0.393565,Medium
1,0.626627,0.977913,0.581754,0.254197,0.325391,0.242568,Medium
1,0.664665,0.987503,0.628478,0.319118,0.307731,0.347037,Medium
1,0.527528,0.949992,0.485452,0.32964,0.333503,0.405743,Medium
1,0.566567,0.912425,0.549588,0.313353,0.361205,0.342404,Medium
1,0.636637,0.873378,0.481683,0.303906,0.350594,0.376658,Medium
1,0.748749,0.933302,0.568636,0.415056,0.28779,0.491411,Medium
1,0.581582,0.942139,0.60864,0.269722,0.297826,0.328034,Medium
1,0.610611,0.867418,0.515944,0.351291,0.374091,0.447955,Medium
1,0.543544,0.942139,0.600884,0.260845,0.336143,0.308211,Medium
1,0.632633,0.985734,0.551179,0.309838,0.294768,0.399581,Medium
1,0.572573,0.942139,0.564964,0.263037,0.307309,0.309706,Medium
1,0.498498,0.992411,0.4151,0.328807,0.380795,0.423837,Medium
1,0.707708,0.933302,0.696987,0.234064,0.251051,0.305566,Medium
1,0.563564,0.942139,0.567654,0.265921,0.291679,0.442652,Medium
1,0.642643,0.99136,0.630477,0.29283,0.276521,0.321133,Medium
0,0.638639,0.942139,0.582646,0.226236,0.288797,0.260646,Good
1,0.607608,0.90914,0.576596,0.283874,0.299352,0.3836,Good
1,0.634635,0.9671,0.51275,0.305561,0.369536,0.221895,Good
1,0.744745,0.933302,0.493576,0.416993,0.345332,0.444309,Good
1,0.65966,0.945367,0.602957,0.343749,0.333475,0.399383,Good
1,0.636637,0.964928,0.790888,0.271891,0.288747,0.424912,Good
1,0.603604,0.942139,0.681881,0.271096,0.356761,0.213693,Good
1,0.636637,0.995543,0.516096,0.371166,0.334756,0.471016,Good
1,0.560561,0.935432,0.516242,0.302141,0.332093,0.426249,Good
1,0.438438,0.889353,0.503357,0.266461,0.310414,0.478994,Good
1,0.615616,0.967775,0.515203,0.283808,0.310155,0.327706,Good
1,0.561562,0.879681,0.400772,0.334323,0.318357,0.616539,Good
1,0.594595,0.959068,0.621873,0.32176,0.311797,0.432883,Good
1,0.644645,0.933302,0.475177,0.348688,0.360974,0.456583,Good
1,0.682683,0.933302,0.494963,0.349442,0.325092,0.440166,Good
1,0.618619,0.933302,0.557568,0.384176,0.368919,0.477938,Good
1,0.543544,0.90861,0.406933,0.280063,0.32315,0.503312,Good
1,0.665666,0.957396,0.616493,0.302774,0.316468,0.323284,Good
1,0.704705,0.942139,0.538645,0.28832,0.257364,0.452075,Good
1,0.491491,0.996364,0.405504,0.341366,0.354612,0.481737,Good
1,0.647648,0.988262,0.529127,0.363513,0.335228,0.395796,Good
1,0.710711,0.99559,0.470564,0.36553,0.325006,0.420525,Good
1,0.527528,0.929534,0.437383,0.342143,0.36369,0.54779,Good
1,0.578579,0.905922,0.501458,0.282978,0.310815,0.485837,Good
1,0.623624,0.942549,0.567526,0.331955,0.306802,0.443306,Good
1,0.724725,0.985258,0.691023,0.345688,0.31008,0.262309,Good
1,0.656657,0.971532,0.509004,0.336912,0.294251,0.483276,Good
1,0.451451,0.933302,0.338329,0.384027,0.391504,0.574901,Good
1,0.597598,0.933302,0.373928,0.40416,0.382142,0.516853,Good
1,0.615616,0.942139,0.515289,0.293464,0.287913,0.473637,Good
1,0.617618,0.942139,0.621274,0.316398,0.321456,0.356962,Good
1,0.575576,0.979801,0.387104,0.300113,0.346121,0.406752,Good
1,0.621622,0.936418,0.620044,0.31041,0.357635,0.271547,Good
1,0.368368,0.914633,0.415438,0.300613,0.405019,0.433423,Good
1,0.748749,0.969939,0.68077,0.298321,0.211442,0.414438,Good
1,0.658659,0.98854,0.427544,0.393999,0.407374,0.339676,Good
1,0.564565,0.964873,0.506522,0.305273,0.306273,0.45831,Good
1,0.698699,0.993381,0.589724,0.367699,0.322732,0.379015,Good
1,0.62963,0.87205,0.554343,0.338044,0.344317,0.452577,Good
1,0.704705,0.988615,0.620049,0.376997,0.288289,0.420109,Good
1,0.582583,0.870402,0.608587,0.316672,0.38575,0.279894,Good
1,0.596597,0.933302,0.517546,0.346204,0.376487,0.393692,Good
1,0.687688,0.933302,0.495238,0.406034,0.368752,0.521905,Good
1,0.524525,0.993543,0.551651,0.292264,0.327741,0.381765,Good
1,0.545546,0.990458,0.47527,0.276139,0.281333,0.523538,Good
1,0.63964,0.82773,0.451718,0.269437,0.323542,0.381386,Good
1,0.651652,0.999535,0.567536,0.347646,0.317759,0.406971,Good
1,0.676677,0.933302,0.56872,0.365993,0.355591,0.383693,Good
1,0.715716,0.997595,0.584372,0.309388,0.270382,0.417656,Good
1,0.603604,0.998689,0.562107,0.342497,0.307615,0.545593,Good
1,0.570571,0.929461,0.539331,0.284403,0.354548,0.321504,Good
1,0.615616,0.997608,0.40495,0.341387,0.389615,0.360327,Good
1,0.652653,0.942139,0.404071,0.297301,0.352122,0.350716,Good
1,0.740741,0.986039,0.75354,0.314642,0.207993,0.445635,Good
1,0.590591,0.96462,0.608578,0.334004,0.381369,0.321536,Good
1,0.587588,0.990057,0.505483,0.306579,0.312487,0.427052,Good
1,0.506507,0.978811,0.373647,0.385624,0.385926,0.601449,Good
1,0.634635,0.942139,0.575145,0.273263,0.28395,0.351104,Good
1,0.544545,0.933302,0.603667,0.310715,0.372418,0.293155,Good
1,0.552553,0.997872,0.554534,0.249187,0.297298,0.370982,Good
1,0.64965,0.942139,0.527751,0.285813,0.318605,0.328071,Good
0,0.466466,0.981734,0.451278,0.252773,0.301549,0.506438,Good
1,0.664665,0.978959,0.633342,0.336569,0.2331,0.511997,Good
1,0.591592,0.933302,0.59817,0.372029,0.359256,0.424198,Good
1,0.565566,0.942139,0.596135,0.294973,0.319861,0.314324,Good
1,0.757758,0.982956,0.550164,0.281537,0.259027,0.362687,Good
1,0.65966,0.993474,0.629003,0.333227,0.347328,0.302644,Good
1,0.62963,0.997541,0.577043,0.363468,0.320468,0.453268,Good
1,0.683684,0.9275,0.645429,0.362847,0.34487,0.363678,Good
1,0.546547,0.993274,0.537265,0.233613,0.283933,0.416072,Good
1,0.572573,0.909767,0.613539,0.305458,0.361915,0.353358,Good
1,0.648649,0.997417,0.558087,0.346413,0.366605,0.292389,Good
1,0.55956,0.942139,0.576428,0.28694,0.330916,0.337242,Good
1,0.5996,0.942139,0.535027,0.257147,0.364153,0.207211,Good
1,0.595596,0.942139,0.685626,0.261691,0.290743,0.276659,Good
1,0.596597,0.942139,0.669716,0.284384,0.317974,0.406065,Good
1,0.695696,0.933302,0.562175,0.378289,0.366777,0.371319,Good
1,0.522523,0.79064,0.654577,0.302604,0.378661,0.421246,Good
1,0.707708,0.969269,0.453545,0.341087,0.318386,0.431165,Good
1,0.726727,0.988121,0.673603,0.316173,0.267569,0.336927,Good
1,0.562563,0.942139,0.480101,0.22363,0.184005,0.75279,Good
1,0.725726,0.964756,0.719807,0.317674,0.271081,0.317122,Good
1,0.588589,0.933302,0.356252,0.376667,0.35393,0.645548,Good
1,0.554555,0.999655,0.499199,0.322926,0.315689,0.523527,Good
1,0.652653,0.994806,0.658451,0.204083,0.241253,0.38733,Good
1,0.666667,0.99858,0.618779,0.28022,0.229753,0.498736,Good
1,0.617618,0.965322,0.568104,0.317371,0.342914,0.373556,Good
1,0.525526,0.933302,0.564598,0.290746,0.338744,0.4255,Good
1,0.558559,0.942139,0.550172,0.24767,0.305126,0.403574,Good
1,0.738739,0.933302,0.593882,0.334984,0.301906,0.358751,Good
0,0.570571,0.942139,0.360633,0.217528,0.359027,0.283549,Good
1,0.637638,0.964807,0.514213,0.363572,0.341532,0.490831,Good
1,0.575576,0.933302,0.4675,0.350805,0.353165,0.458153,Good
1,0.638639,0.90133,0.686154,0.299617,0.320255,0.351135,Good
1,0.481481,0.925252,0.572138,0.299372,0.320208,0.55946,Good
1,0.570571,0.933302,0.471192,0.349264,0.334277,0.55659,Good
1,0.745746,0.966458,0.630646,0.350118,0.297081,0.404552,Good
1,0.725726,0.933302,0.613108,0.417672,0.399429,0.29919,Good
1,0.586587,0.933302,0.469114,0.296819,0.343432,0.461598,Good
1,0.597598,0.997471,0.470365,0.320327,0.397724,0.286401,Good
1,0.620621,0.985566,0.475978,0.373934,0.371083,0.462221,Good
1,0.616617,0.991106,0.463,0.331056,0.331687,0.453293,Good
1,0.601602,0.942139,0.627331,0.257287,0.325446,0.28458,Good
1,0.638639,0.966926,0.664368,0.35169,0.313011,0.503078,Good
1,0.723724,0.996654,0.550353,0.363437,0.336961,0.396236,Good
1,0.670671,0.933302,0.575898,0.308126,0.336157,0.39188,Good
1,0.668669,0.963926,0.439091,0.332632,0.326524,0.418386,Good
1,0.564565,0.97676,0.52102,0.321551,0.339747,0.429667,Good
1,0.62963,0.942139,0.626406,0.271872,0.315397,0.320231,Good
1,0.60961,0.942139,0.694278,0.237993,0.291095,0.321238,Good
1,0.682683,0.933302,0.641651,0.333774,0.306143,0.429472,Good
1,0.532533,0.98309,0.516065,0.323331,0.255536,0.659722,Good
1,0.688689,0.999962,0.657485,0.330583,0.31003,0.39787,Good
1,0.473473,0.933302,0.489254,0.304793,0.289556,0.665814,Good
1,0.550551,0.933302,0.553867,0.311974,0.352828,0.445821,Good
1,0.68969,0.943417,0.653878,0.317227,0.328834,0.311647,Good
